Function,x,y,True/False
Sinc,20.4133,0.227772,0
Sinc,31.3127,-0.282189,0
Sinc,35.4582,-0.40462,0
Sinc,-8.27895,-0.311793,0
Sinc,39.2163,-0.0182512,0
Sinc,-1.77274,-0.22846,0
Sinc,-26.9001,0.367084,0
Sinc,43.8636,0.0762185,0
Sinc,-24.4573,-0.0180181,0
Sinc,9.14722,0.571962,0
Sinc,21.6555,0.360944,0
Sinc,2.10306,0.270587,0
Sinc,1.96925,0.211502,0
Sinc,-30.9741,0.028321,0
Sinc,45.3446,0.195394,0
Sinc,-24.3348,-0.00113338,0
Sinc,-39.6308,0.313646,0
Sinc,35.4163,0.276941,0
Sinc,-18.0102,0.0835186,0
Sinc,-9.33218,0.223989,0
Sinc,-0.00474092,1.08408,0
Sinc,-35.9419,-0.308845,0
Sinc,-15.1818,0.266105,0
Sinc,-49.2385,-0.300503,0
Sinc,17.8644,-0.0507793,0
Sinc,30.0147,-0.229526,0
Sinc,36.3669,-0.460899,0
Sinc,-5.44781,0.139004,0
Sinc,21.0457,-0.0603699,0
Sinc,39.7725,0.417463,0
Sinc,21.7607,0.378889,0
Sinc,44.8895,-0.216499,0
Sinc,45.6997,-0.726045,0
Sinc,-37.6759,0.575628,0
Sinc,-45.9288,0.333297,0
Sinc,-31.5785,-0.524357,0
Sinc,-43.4116,-0.204557,0
Sinc,-30.617,-0.0980156,0
Sinc,6.20251,-0.395693,0
Sinc,-0.352511,0.899349,0
Sinc,30.0513,0.100177,0
Sinc,3.33252,0.0577361,0
Sinc,-32.8541,0.352666,0
Sinc,25.3991,-0.0395865,0
Sinc,-0.168165,0.931407,0
Sinc,-2.16976,0.152063,0
Sinc,-11.6729,0.0450978,0
Sinc,32.6685,-0.321531,0
Sinc,49.5583,-0.39074,0
Sinc,-26.5869,0.220564,0
Sinc,12.826,0.391278,0
Sinc,-41.5471,0.221639,0
Sinc,-6.46104,0.522915,0
Sinc,-2.99598,-0.0239873,0
Sinc,39.3883,-0.117673,0
Sinc,-9.11295,-0.181743,0
Sinc,-18.0671,-0.186546,0
Sinc,-11.8065,-0.305309,0
Sinc,31.6026,-0.0916562,0
Sinc,22.1918,-0.316222,0
Sinc,-6.34147,0.218644,0
Sinc,35.5182,-0.486492,0
Sinc,41.0532,0.372075,0
Sinc,28.7964,-0.149503,0
Sinc,-10.1571,-0.0879664,0
Sinc,46.3804,0.0456019,0
Sinc,22.4625,0.100665,0
Sinc,34.8979,-0.344725,0
Sinc,-7.28882,0.698482,0
Sinc,28.6737,0.42438,0
Sinc,-33.6855,0.25661,0
Sinc,7.71633,-0.594835,0
Sinc,-3.01871,0.341259,0
Sinc,-2.13904,0.605464,0
Sinc,32.4924,0.458601,0
Sinc,20.4835,-0.473031,0
Sinc,3.12078,-0.0787597,0
Sinc,47.036,0.256024,0
Sinc,-13.8891,0.282158,0
Sinc,-42.4876,-0.931724,0
Sinc,10.9789,-0.0610954,0
Sinc,0.42766,0.846053,0
Sinc,1.35998,0.742333,0
Sinc,28.1172,-0.199289,0
Sinc,-12.965,-0.0586874,0
Sinc,-25.5356,0.202982,0
Sinc,-34.0188,0.201692,0
Sinc,11.4549,-0.328517,0
Sinc,13.4821,0.0853427,0
Sinc,48.515,0.0591244,0
Sinc,37.3444,-0.0392304,0
Sinc,34.307,-0.0377234,0
Sinc,31.2552,-0.134533,0
Sinc,-6.42185,-0.492869,0
Sinc,32.5062,0.254929,0
Sinc,-19.3552,-0.286837,0
Sinc,-12.4618,0.129045,0
Sinc,-27.6487,0.120682,0
Sinc,-3.23232,0.0729019,0
Sinc,2.05031,0.250274,0
Sinc,20.8786,0.158739,0
Sinc,-46.9661,0.0796045,0
Sinc,-24.5179,0.526205,0
Sinc,-2.20341,-0.0283329,0
Sinc,37.7607,0.0472103,0
Sinc,-43.5889,-0.539661,0
Sinc,-40.7735,0.149125,0
Sinc,3.69252,0.0723243,0
Sinc,12.5755,0.158248,0
Sinc,-29.8473,-0.112285,0
Sinc,-42.4032,0.0273858,0
Sinc,-21.6775,0.00536268,0
Sinc,-22.796,-0.523635,0
Sinc,36.337,-0.0406017,0
Sinc,22.7751,0.299408,0
Sinc,-11.8174,0.292225,0
Sinc,17.6889,-0.00830492,0
Sinc,2.75208,0.471399,0
Sinc,38.1635,-0.355649,0
Sinc,12.6186,0.174589,0
Sinc,37.7613,0.287709,0
Sinc,5.31745,0.062953,0
Sinc,-17.0558,0.28007,0
Sinc,3.58202,0.442941,0
Sinc,-18.5803,-0.148337,0
Sinc,22.459,0.41607,0
Sinc,-19.4497,0.375233,0
Sinc,-34.8969,0.5955,0
Sinc,-2.03903,0.27503,0
Sinc,-42.02,-0.0436758,0
Sinc,-1.53267,0.723714,0
Sinc,-39.2879,-0.327046,0
Sinc,34.1232,-0.313056,0
Sinc,40.3499,-0.00246486,0
Sinc,-0.868699,0.862246,0
Sinc,-2.80425,0.380057,0
Sinc,-47.2135,0.0318421,0
Sinc,9.88629,-0.581664,0
Sinc,-46.8897,0.20898,0
Sinc,19.1152,0.137709,0
Sinc,-3.52122,0.156056,0
Sinc,49.4211,-0.584683,0
Sinc,44.5391,0.138174,0
Sinc,30.7814,-0.058097,0
Sinc,-30.1451,-0.0443326,0
Sinc,36.9564,-0.580378,0
Sinc,-15.9168,0.0404324,0
Sinc,30.6513,-0.348471,0
Sinc,6.7303,-0.137055,0
Sinc,-32.2573,0.188641,0
Sinc,-1.73547,0.691417,0
Sinc,40.786,-0.374151,0
Sinc,44.6266,0.383568,0
Sinc,11.3727,0.0243658,0
Sinc,-7.76115,0.0258576,0
Sinc,-30.062,-0.0536687,0
Sinc,36.0753,0.285015,0
Sinc,11.6708,-0.000120138,0
Sinc,13.7944,0.129729,0
Sinc,-4.41447,-0.0803191,0
Sinc,33.6457,-0.0468873,0
Sinc,-30.1438,-0.501002,0
Sinc,35.9371,0.10264,0
Sinc,7.7365,0.635805,0
Sinc,9.73639,-0.816844,0
Sinc,-15.8885,-0.165177,0
Sinc,40.6983,0.163058,0
Sinc,25.198,-0.34519,0
Sinc,-4.02003,-0.207269,0
Sinc,-31.6446,-0.319343,0
Sinc,6.72505,0.247279,0
Sinc,35.8469,0.0813321,0
Sinc,14.5664,0.0974965,0
Sinc,-3.44126,0.161071,0
Sinc,-4.93587,0.507941,0
Sinc,6.43287,0.488773,0
Sinc,17.2875,-0.567427,0
Sinc,-26.1997,0.281458,0
Sinc,4.93483,-0.60596,0
Sinc,-46.3121,0.0334894,0
Sinc,-32.4908,-0.231722,0
Sinc,-9.23461,0.0973978,0
Sinc,-3.99852,0.481875,0
Sinc,-27.5211,0.46196,0
Sinc,-49.4204,-0.0732978,0
Sinc,-6.11453,0.136971,0
Sinc,-46.8345,-0.0814482,0
Sinc,0.541224,0.707466,0
Sinc,31.0525,-0.235268,0
Sinc,-0.562234,0.654615,0
Sinc,-43.6367,-0.378012,0
Sinc,-48.0041,-0.403429,0
Sinc,24.2045,-0.293506,0
Sinc,-40.2184,0.0106113,0
Sinc,22.3095,-0.226251,0
Sinc,3.49972,0.377757,0
Sinc,-15.887,0.132132,0
Sinc,-11.8913,-0.0381526,0
Sinc,-46.4265,0.142826,0
Sinc,-43.405,-0.729117,0
Sinc,48.2909,0.111185,0
Sinc,8.20353,0.0669886,0
Sinc,19.4949,-0.165803,0
Sinc,-48.9648,0.215124,0
Sinc,-49.9502,-0.48628,0
Sinc,-1.82312,0.878062,0
Sinc,42.6506,0.145965,0
Sinc,3.41463,-0.443636,0
Sinc,-12.933,-0.226311,0
Sinc,-48.0729,0.288554,0
Sinc,47.934,0.0884532,0
Sinc,-36.1261,0.0355492,0
Sinc,35.0392,-0.363075,0
Sinc,19.5551,-0.399668,0
Sinc,43.4803,0.00012603,0
Sinc,32.6761,0.314602,0
Sinc,-44.9146,-0.23158,0
Sinc,33.4705,-0.0738983,0
Sinc,1.85404,0.924159,0
Sinc,30.1644,-0.313943,0
Sinc,-38.0116,-0.173455,0
Sinc,-4.58405,0.177053,0
Sinc,-41.1124,0.412839,0
Sinc,-24.3227,0.149766,0
Sinc,-9.11262,-0.0165679,0
Sinc,-18.8843,0.0383878,0
Sinc,18.2733,0.0453618,0
Sinc,32.2863,0.132119,0
Sinc,31.3001,0.0582586,0
Sinc,-34.8026,-0.399839,0
Sinc,42.993,0.148297,0
Sinc,-16.3132,0.0640506,0
Sinc,-20.3268,0.431127,0
Sinc,-49.1919,0.178405,0
Sinc,-17.4276,-0.196891,0
Sinc,47.9804,-0.33033,0
Sinc,28.7559,-0.186655,0
Sinc,17.279,-0.119653,0
Sinc,5.38546,-0.573449,0
Sinc,-6.09992,0.12797,0
Sinc,44.0301,0.205981,0
Sinc,16.4496,0.0143613,0
Sinc,19.2491,-0.50835,0
Sinc,-14.8687,0.172808,0
Sinc,-36.3788,-0.463426,0
Sinc,-26.3724,-0.0886286,0
Sinc,43.4741,0.273362,0
Sinc,-21.7688,0.188721,0
Sinc,-7.69305,-0.191484,0
Sinc,13.7713,0.0460967,0
Sinc,9.832,-0.327011,0
Sinc,-20.9232,0.837843,0
Sinc,-2.94042,-0.0116101,0
Sinc,-18.1323,0.394503,0
Sinc,45.1454,0.253258,0
Sinc,-13.4118,-0.431403,0
Sinc,40.6017,0.476193,0
Sinc,45.9666,0.0343079,0
Sinc,43.528,-0.371563,0
Sinc,36.2813,-0.401824,0
Sinc,2.29766,0.292742,0
Sinc,-4.87591,-0.645182,0
Sinc,-13.1345,0.0300701,0
Sinc,43.7321,-0.397958,0
Sinc,23.8577,0.330269,0
Sinc,-42.8846,0.217123,0
Sinc,22.3355,0.176807,0
Sinc,18.3827,-0.305052,0
Sinc,-32.2512,-0.0855658,0
Sinc,-48.6762,0.0239938,0
Sinc,10.6438,-0.0504689,0
Sinc,34.395,0.207959,0
Sinc,23.29,-0.434448,0
Sinc,33.043,-0.23483,0
Sinc,45.8761,0.271295,0
Sinc,4.13299,-0.358652,0
Sinc,-23.0073,-0.00927778,0
Sinc,17.0708,0.0376919,0
Sinc,-49.5557,0.243571,0
Sinc,-13.5729,0.00417059,0
Sinc,31.2582,-0.414937,0
Sinc,43.175,-0.104596,0
Sinc,11.5121,-0.149902,0
Sinc,-27.35,0.544539,0
Sinc,4.83565,-0.240471,0
Sinc,30.6003,-0.473206,0
Sinc,37.6971,0.299924,0
Sinc,-39.5619,0.669828,0
Sinc,2.10634,0.362054,0
Sinc,-12.0107,0.467707,0
Bessel,47.0077,0.317957,0
Bessel,45.0901,-0.263031,0
Bessel,38.4234,0.45935,0
Bessel,15.105,0.61229,0
Bessel,-48.9074,-0.28889,0
Bessel,48.4037,-0.188176,0
Bessel,4.98421,-0.343472,0
Bessel,-4.54191,0.199997,0
Bessel,37.2328,-0.275851,0
Bessel,-10.8969,0.10267,0
Bessel,3.41592,0.542815,0
Bessel,-17.8542,0.340495,0
Bessel,2.14676,0.737094,0
Bessel,23.9351,0.0369556,0
Bessel,-7.13773,-0.479756,0
Bessel,-13.5904,-0.44984,0
Bessel,-1.93169,-0.382156,0
Bessel,44.2242,0.32163,0
Bessel,41.3914,-0.419483,0
Bessel,27.0587,0.255785,0
Bessel,34.0232,0.30229,0
Bessel,-31.6491,-0.251529,0
Bessel,-46.3667,-0.389799,0
Bessel,-32.089,-0.211453,0
Bessel,25.0913,-0.0568723,0
Bessel,48.6062,-0.0787698,0
Bessel,-32.2406,0.171002,0
Bessel,26.389,0.252799,0
Bessel,-22.6699,0.309034,0
Bessel,-4.54503,-0.0682791,0
Bessel,22.027,-0.440646,0
Bessel,24.9289,0.156436,0
Bessel,-28.8207,0.188404,0
Bessel,-1.38016,-0.666193,0
Bessel,15.6687,-0.228445,0
Bessel,26.0532,0.157209,0
Bessel,29.2961,0.146398,0
Bessel,8.09888,0.449479,0
Bessel,-11.4062,0.553317,0
Bessel,2.67872,0.322933,0
Bessel,27.2945,-0.490984,0
Bessel,34.0552,-0.21706,0
Bessel,-43.8429,0.270849,0
Bessel,-11.8954,0.382095,0
Bessel,-10.9038,-0.0840704,0
Bessel,36.7304,0.652223,0
Bessel,-36.0631,0.552686,0
Bessel,21.9587,0.469313,0
Bessel,-35.9389,0.425631,0
Bessel,-13.195,0.0588614,0
Bessel,41.3186,-0.309724,0
Bessel,1.77705,0.642855,0
Bessel,-22.3809,0.324529,0
Bessel,0.60959,0.295586,0
Bessel,16.3518,-0.240843,0
Bessel,39.6573,-0.31043,0
Bessel,-30.0765,-0.365108,0
Bessel,-18.8283,-0.0153666,0
Bessel,20.8204,0.344572,0
Bessel,-11.2059,0.629686,0
Bessel,-12.951,-0.157547,0
Bessel,48.3915,-0.17814,0
Bessel,1.81239,0.49292,0
Bessel,-5.29943,0.145364,0
Bessel,20.7676,0.245326,0
Bessel,-26.8123,0.0321422,0
Bessel,39.4169,-0.378148,0
Bessel,14.4307,0.112779,0
Bessel,20.9771,0.164739,0
Bessel,-14.611,-0.0059974,0
Bessel,-12.7129,0.454844,0
Bessel,29.574,-0.19122,0
Bessel,11.7109,-0.103357,0
Bessel,-22.9506,-0.00280647,0
Bessel,6.7722,-0.0292351,0
Bessel,13.188,0.095475,0
Bessel,-43.7409,-0.26979,0
Bessel,-13.4963,0.0859572,0
Bessel,-30.6148,0.0373446,0
Bessel,20.7803,-0.0916945,0
Bessel,-46.4019,0.248622,0
Bessel,-7.16219,0.380927,0
Bessel,-45.4026,-0.0166561,0
Bessel,-34.9428,0.260762,0
Bessel,-48.5068,0.559259,0
Bessel,-19.7525,-0.170425,0
Bessel,-31.4104,-0.117643,0
Bessel,-39.0776,-0.226148,0
Bessel,47.1812,-0.29396,0
Bessel,-3.34361,-0.712253,0
Bessel,33.9354,0.149492,0
Bessel,17.5354,0.244601,0
Bessel,14.7008,0.250591,0
Bessel,43.8617,-0.806816,0
Bessel,36.932,-0.198623,0
Bessel,36.0322,0.29851,0
Bessel,-40.2661,-0.716337,0
Bessel,47.9968,-0.0644878,0
Bessel,-37.7517,0.0750082,0
Bessel,-30.2353,-0.315223,0
Bessel,42.5994,-0.187977,0
Bessel,-14.2675,-0.580785,0
Bessel,-22.2301,0.453611,0
Bessel,-36.0451,0.199963,0
Bessel,-1.18065,-1.0965,0
Bessel,-20.283,-0.312069,0
Bessel,45.066,0.00236609,0
Bessel,-29.8692,0.311071,0
Bessel,7.28288,-0.460605,0
Bessel,6.52736,-0.0600094,0
Bessel,-26.3618,0.348855,0
Bessel,-7.18022,-0.0701358,0
Bessel,-22.686,0.141335,0
Bessel,44.2373,0.038802,0
Bessel,-11.0005,-0.060954,0
Bessel,45.9901,0.361054,0
Bessel,42.9847,0.371688,0
Bessel,-35.1569,-0.00842784,0
Bessel,-29.1371,-0.057844,0
Bessel,40.1613,-0.223678,0
Bessel,8.90327,-0.0153664,0
Bessel,37.8762,-0.00451166,0
Bessel,-21.1315,-0.209817,0
Bessel,-49.5503,-0.127938,0
Bessel,-31.8076,0.0257271,0
Bessel,-34.5287,-0.419882,0
Bessel,-25.0681,0.0504961,0
Bessel,47.402,-0.0164108,0
Bessel,-48.0873,0.43973,0
Bessel,-42.1375,-0.0126254,0
Bessel,29.0077,0.307069,0
Bessel,37.9757,0.152062,0
Bessel,-49.2423,0.299194,0
Bessel,23.7563,-0.0286621,0
Bessel,-28.7053,0.185941,0
Bessel,-30.3842,-0.20465,0
Bessel,48.7821,-0.341109,0
Bessel,33.9694,0.400086,0
Bessel,9.84629,-0.0284009,0
Bessel,-6.27507,0.201783,0
Bessel,16.7708,-0.113273,0
Bessel,20.731,0.556124,0
Bessel,32.2822,0.00546962,0
Bessel,-17.1506,-0.0458229,0
Bessel,-3.11135,-0.26313,0
Bessel,-29.1765,-0.0276269,0
Bessel,-22.2268,-0.0930968,0
Bessel,31.4424,-0.658931,0
Bessel,41.8912,-0.369236,0
Bessel,22.8035,0.297376,0
Bessel,-34.3481,-0.167173,0
Bessel,28.104,0.573518,0
Bessel,-25.1427,0.0835535,0
Bessel,-34.1828,-0.380973,0
Bessel,8.29247,0.0616007,0
Bessel,2.12413,0.378808,0
Bessel,14.1712,0.184161,0
Bessel,-32.7099,-0.175446,0
Bessel,-15.9488,0.529906,0
Bessel,-48.4513,-0.103608,0
Bessel,-30.0213,-0.604026,0
Bessel,21.616,0.133526,0
Bessel,43.5148,-0.153875,0
Bessel,0.587877,0.150382,0
Bessel,42.3972,-0.253044,0
Bessel,1.44555,0.928502,0
Bessel,-35.0998,-0.119492,0
Bessel,34.6009,0.303925,0
Bessel,-32.4793,-0.0648301,0
Bessel,-13.2612,-0.193786,0
Bessel,-24.5664,-0.0333116,0
Bessel,1.06286,1.0496,0
Bessel,-3.68308,-0.0813326,0
Bessel,-11.5725,-0.0929746,0
Bessel,30.9948,0.213752,0
Bessel,6.01494,-0.217968,0
Bessel,-14.9495,-0.32957,0
Bessel,4.75833,-0.130745,0
Bessel,-10.6477,0.113151,0
Bessel,-42.003,-0.240204,0
Bessel,4.28367,-0.0207824,0
Bessel,-47.3637,0.0548333,0
Bessel,29.457,-0.353939,0
Bessel,29.9787,0.062264,0
Bessel,-7.84367,-0.154953,0
Bessel,30.2517,-0.243538,0
Bessel,22.2104,0.174973,0
Bessel,9.03046,0.568263,0
Bessel,37.9626,-0.296005,0
Bessel,25.0737,0.00780881,0
Bessel,49.4662,-0.000273553,0
Bessel,-43.1628,-0.137667,0
Bessel,-15.7053,0.0703029,0
Bessel,37.7355,0.210801,0
Bessel,-7.5105,0.159131,0
Bessel,-6.40408,0.253663,0
Bessel,-33.5851,0.446697,0
Bessel,-40.3474,-0.118487,0
Bessel,33.8289,0.262674,0
Bessel,-5.8064,0.210593,0
Bessel,-3.97107,-0.12452,0
Bessel,-11.3202,0.693195,0
Bessel,-43.021,0.249703,0
Bessel,-4.75682,0.415565,0
Bessel,-43.3856,0.221391,0
Bessel,20.4642,0.21127,0
Bessel,-0.229216,-0.29444,0
Bessel,30.2117,-0.347457,0
Bessel,24.0806,-0.199701,0
Bessel,-30.2196,-0.200482,0
Bessel,21.2748,-0.255763,0
Bessel,37.7876,-0.466143,0
Bessel,-10.554,-0.0384675,0
Bessel,41.8233,-0.27691,0
Bessel,-41.3604,0.345246,0
Bessel,-15.8293,-0.667042,0
Bessel,-48.0392,-0.184753,0
Bessel,10.8866,0.145933,0
Bessel,49.4389,-0.422482,0
Bessel,-27.4332,-0.230125,0
Bessel,37.6804,-0.1527,0
Bessel,16.5936,-0.0853516,0
Bessel,48.432,-0.36343,0
Bessel,-22.3385,0.0316035,0
Bessel,-44.3232,0.0335045,0
Bessel,-1.54668,-0.877614,0
Bessel,-32.7961,-0.251711,0
Bessel,35.8605,0.118749,0
Bessel,23.4277,-0.283121,0
Bessel,16.1414,-0.619838,0
Bessel,13.909,0.112232,0
Bessel,-29.9997,-0.0882435,0
Bessel,-24.6686,0.027084,0
Bessel,27.1325,0.286112,0
Bessel,-39.47,0.0234173,0
Bessel,12.0712,-0.410804,0
Bessel,22.2721,-0.109413,0
Bessel,-8.97496,-0.103585,0
Bessel,22.0992,0.0892299,0
Bessel,-1.01795,-0.325966,0
Bessel,16.3618,0.0475262,0
Bessel,-11.8574,-0.131817,0
Bessel,38.1558,-0.393653,0
Bessel,5.66619,-0.0171612,0
Bessel,-49.6976,-0.547834,0
Bessel,49.5943,0.228862,0
Bessel,34.4323,0.138365,0
Bessel,-34.6363,-0.183316,0
Bessel,-13.8495,0.117394,0
Bessel,-5.65677,0.459576,0
Bessel,-33.6975,-0.544166,0
Bessel,-14.6446,-0.0994993,0
Bessel,20.2656,-0.252403,0
Bessel,-23.9999,0.22829,0
Bessel,22.2856,0.0757096,0
Bessel,15.9468,0.234852,0
Bessel,-49.5894,0.206606,0
Bessel,-39.3791,0.50131,0
Bessel,30.2133,-0.0735747,0
Bessel,-24.2872,0.443295,0
Bessel,-20.5305,-0.475883,0
Bessel,47.637,0.618053,0
Bessel,36.1785,0.100694,0
Bessel,3.69,-0.0281445,0
Bessel,11.5339,-0.619327,0
Bessel,-26.8677,-0.32701,0
Bessel,-37.1601,-0.140269,0
Bessel,-25.7945,-0.0489388,0
Bessel,21.3945,0.260124,0
Bessel,17.9721,-0.040597,0
Bessel,-24.3008,0.254168,0
Bessel,-12.6209,0.296436,0
Bessel,-5.66999,-0.0000949068,0
Bessel,4.95797,-0.720957,0
Bessel,7.71056,0.456809,0
Bessel,32.5028,0.229088,0
Bessel,-5.81289,0.559575,0
Bessel,-0.21813,0.011821,0
Bessel,-27.0061,-0.0481462,0
Bessel,-2.74522,-0.652025,0
Bessel,-6.97084,-0.0301905,0
Bessel,29.065,-0.199364,0
Bessel,36.7521,0.397136,0
Bessel,-2.39069,-0.39882,0
Bessel,-31.3216,-0.476824,0
Bessel,-23.1391,-0.109628,0
Bessel,4.86148,-0.268315,0
Bessel,4.31305,0.346104,0
Bessel,-28.5249,-0.693053,0
Bessel,44.6952,-0.00882808,0
Bessel,-35.2301,-0.0974591,0
Bessel,3.99154,-0.245982,0
Bessel,43.3434,-0.57192,0
Bessel,-34.5418,0.336014,0
Bessel,-41.5434,-0.198388,0
Bessel,-20.6314,-0.00133808,0
Bessel,-7.88699,-0.648259,0
Bessel,-5.21099,1.17629,0
Bessel,6.71927,-0.214928,0
Bessel,20.3785,-0.0713448,0
Bessel,-36.4626,0.176815,0
Bessel,5.47344,-0.760328,0
Bessel,-25.5093,-0.204106,0
Bessel,-17.2357,0.149353,0
Bessel,0.350527,-0.129519,0
Bessel,37.7544,0.308927,0
Bessel,-7.75607,-0.25072,0
Bessel,16.6067,-0.0394777,0
Bessel,38.2244,-0.437586,0
Bessel,20.4459,-0.670356,0
Bessel,-0.998131,-0.484024,0
Bessel,-1.87921,-0.388932,0
Bessel,-5.77682,0.25216,0
Bessel,-40.7939,-0.0462489,0
Bessel,42.0186,-0.486047,0
Bessel,-25.7867,-0.207279,0
Bessel,26.7039,0.220566,0
Bessel,-26.7569,-0.14447,0
Bessel,-45.8599,-0.405247,0
Bessel,24.5653,-0.245051,0
Bessel,-49.8185,0.33709,0
Bessel,-43.5368,0.0151392,0
Bessel,-37.723,0.242846,0
Bessel,-19.7305,-0.415361,0
Bessel,-6.16193,0.264474,0
Bessel,-40.2538,-0.0843916,0
Bessel,3.44284,0.210682,0
Bessel,-31.141,0.80224,0
Bessel,3.12792,0.508854,0
Bessel,0.0124978,0.368135,0
Bessel,22.4999,-0.322473,0
Bessel,42.2852,-0.0403078,0
Bessel,2.17578,0.46637,0
Bessel,1.07951,0.747786,0
Bessel,-28.0845,0.0631859,0
Bessel,-29.616,0.143969,0
Bessel,-37.4262,-0.205125,0
Bessel,35.3657,0.0430245,0
Bessel,-26.0543,0.252537,0
Bessel,-34.828,0.434491,0
Bessel,4.77311,-0.560495,0
Bessel,-24.0193,0.5517,0
Bessel,-32.6439,0.0980324,0
Bessel,-39.8544,-1.11518,0
Bessel,5.06588,-0.549557,0
Bessel,32.6525,-0.194433,0
Bessel,-10.3064,0.354443,0
Bessel,17.7729,0.0172168,0
Bessel,-31.7036,-0.234833,0
Bessel,-34.8033,-0.228523,0
Bessel,-41.6558,-0.0428144,0
Bessel,-4.75501,0.368034,0
Bessel,-47.0586,-0.229341,0
Bessel,17.5518,-0.14972,0
Bessel,4.74458,-0.375918,0
Bessel,-12.0002,-0.117053,0
Bessel,-39.1055,-0.273932,0
Bessel,-40.3121,-0.502465,0
Bessel,31.2564,-0.543291,0
Bessel,-28.3181,-0.0758219,0
Bessel,-30.8608,0.482989,0
Bessel,-2.13819,-0.466707,0
Bessel,6.98207,0.162182,0
Bessel,6.10036,0.108538,0
Bessel,47.6529,-0.387879,0
Bessel,48.0808,0.172492,0
Bessel,43.3976,-0.184163,0
Bessel,27.527,-0.0977895,0
Bessel,16.8398,-0.431941,0
Bessel,-12.3628,-0.260279,0
Bessel,23.9526,-0.381314,0
Bessel,-25.8767,-0.0811109,0
Bessel,-42.7829,0.11459,0
Bessel,-44.4166,0.191175,0
Bessel,-4.88678,0.612713,0
Bessel,35.803,0.466497,0
Bessel,-7.13971,0.398107,0
Bessel,13.6487,0.113454,0
Bessel,-9.11797,-0.295333,0
Bessel,15.3075,0.0116564,0
Bessel,37.6995,0.240109,0
Bessel,46.1418,0.280974,0
Bessel,-25.2784,0.216668,0
Bessel,-17.2863,0.130149,0
Bessel,-29.7676,0.598472,0
Bessel,36.3738,-0.0506124,0
Bessel,-5.99807,0.674538,0
Bessel,28.5859,0.112218,0
Bessel,-45.9596,-0.191281,0
Bessel,23.1676,-0.0712965,0
Bessel,9.23657,0.522543,0
Bessel,-30.8021,-0.331938,0
Bessel,-35.352,0.0403707,0
Bessel,-38.9123,-0.105658,0
Bessel,47.9372,0.0907427,0
Bessel,37.8786,0.184862,0
Bessel,27.6787,-0.220834,0
Bessel,-32.3434,-0.0691023,0
Bessel,-46.6616,-0.687337,0
Bessel,19.1904,0.0188979,0
Bessel,2.45501,0.362774,0
Bessel,-40.2982,-0.187376,0
Bessel,20.5887,0.18941,0
Bessel,34.6861,-0.0849992,0
Bessel,-34.46,-0.410388,0
Bessel,-31.7575,-0.403295,0
Bessel,10.4848,0.214245,0
Bessel,-43.1146,0.202861,0
Bessel,-15.5796,-0.282317,0
Bessel,-46.208,0.322552,0
Bessel,35.2939,-0.343518,0
Bessel,15.3699,0.293327,0
Bessel,-40.1096,-0.103472,0
Bessel,8.42991,0.486557,0
Bessel,1.6196,0.578543,0
Bessel,-31.2385,-0.0257788,0
Bessel,18.7708,0.31776,0
Bessel,-13.4598,-0.0200465,0
Bessel,-2.89356,-0.294849,0
Bessel,-30.0917,0.236914,0
Bessel,13.4035,0.696377,0
Bessel,-29.0837,-0.328516,0
Bessel,3.51411,0.110121,0
Bessel,-13.7895,0.0140927,0
Bessel,-30.6071,-0.165986,0
Bessel,4.30512,-0.738047,0
Bessel,4.69712,-0.00870894,0
Bessel,36.1846,-0.542656,0
Bessel,18.8916,-0.102163,0
Bessel,-41.2576,-0.184421,0
Bessel,47.0828,-0.184803,0
Bessel,29.9852,0.298084,0
Bessel,18.0577,-0.443397,0
Bessel,-5.17726,0.643827,0
Bessel,46.8691,-0.217118,0
Bessel,-15.3344,0.0946779,0
Bessel,13.2661,-0.119306,0
Bessel,-32.8875,0.205308,0
Bessel,2.14529,0.474346,0
Bessel,19.4614,-0.149698,0
Bessel,21.257,-0.489441,0
Bessel,-4.67417,0.382874,0
Bessel,-25.425,0.60377,0
Bessel,-19.8858,0.371676,0
Bessel,-12.7719,0.553139,0
Bessel,9.27659,0.0841175,0
Bessel,-18.6962,-0.248855,0
Bessel,49.3555,-0.245521,0
Bessel,-29.7171,-0.220637,0
Bessel,11.4293,0.105072,0
Bessel,-33.7593,-0.394659,0
Bessel,5.32205,-0.298901,0
Bessel,-46.4285,0.112701,0
Bessel,35.4069,0.555961,0
Bessel,15.1411,-0.112043,0
Bessel,-26.0796,0.126442,0
Bessel,-28.3075,-0.268353,0
Bessel,-36.6866,-0.109596,0
Bessel,-19.4978,0.604438,0
Bessel,17.6759,0.172332,0
Bessel,5.5457,-0.520766,0
Bessel,-20.2239,-0.281371,0
Bessel,-18.9625,0.0752267,0
Bessel,-18.5932,0.0129952,0
Bessel,37.8862,-0.173498,0
Bessel,6.98583,0.00094561,0
Bessel,7.21256,0.336026,0
Bessel,-5.16633,0.818579,0
Bessel,1.36047,0.708126,0
Bessel,32.5462,0.0789838,0
Bessel,-17.1576,-0.273345,0
Bessel,42.0303,0.0705964,0
Bessel,-9.37507,0.239081,0
Bessel,47.1072,0.379581,0
Bessel,42.4832,-0.237964,0
Bessel,34.8635,-0.393824,0
Bessel,-14.855,-0.398864,0
Bessel,29.5277,0.0432342,0
Bessel,7.37885,0.239248,0
Bessel,31.4874,-0.0117172,0
Bessel,-33.0477,0.153653,0
